,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,AP.7,AP.8,AP.9,AP.10,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10
GSM2674198,0.9590257966997465,0.9027283663980028,0.9355538670399334,0.8928473294300642,0.9055287551233857,0.8816004400584498,0.957905737607947,0.8603023199138498,0.8997047150670656,0.8690094781753928,1.0,0.8944699343665572,0.8850954490575635,0.9044952916937818,0.896799626278866,0.867203700558572,0.8783999559194517,0.885200632089483,0.8398268455510628,0.8594451761969929,0.9524407471457208,0.9346354323032374,0.9198049650476657,0.9283262809087749,0.9206607263932923,0.945540167683727,0.9085882013680284,0.9200869956525817,0.9119331357027726,0.9453827397722502,0.946487584564278,0.9324715341734062,0.9309398250236928,0.9394650510527508,0.908841803343,0.9390679966692098
GSM2674199,0.8915299000570484,0.9084308928791491,0.9120357405527688,0.9037779219508344,0.9133957987849307,0.8908533885294899,0.8639694197968811,0.895094607950317,0.8970599445491354,0.8961953359591668,0.8944699343665572,1.0,0.8941621434658648,0.9040148901823366,0.9161187565661824,0.9002204165024461,0.897795092527879,0.9211381960048749,0.8718615658587133,0.9078017482697136,0.8704283351957273,0.8725504262173476,0.855594022254225,0.870002763288937,0.8744033239669402,0.8826790369529203,0.8702450004765819,0.8900236935069479,0.8803939637536642,0.8837410756789673,0.8816968389752373,0.8937944037464416,0.8598438858159448,0.8760150162908769,0.8726699716001112,0.8744370329939197
GSM2674200,0.8931024668478975,0.9034724030777587,0.9169620362625733,0.905732505159864,0.9205067578278026,0.9219552593103362,0.8589266678391436,0.8987086250519823,0.8985532112676572,0.9179452798781924,0.8850954490575635,0.8941621434658648,1.0,0.8865703960967408,0.9053318020758356,0.896370995733408,0.9286685255435728,0.9203071658323924,0.8983010917606815,0.9116921892984798,0.8784967934166671,0.8715208012899864,0.874339654798581,0.8956048444766633,0.8961407471764633,0.8982659076426522,0.8866948090215547,0.9001387120315971,0.8957261087872579,0.907754217264235,0.9030892005118011,0.9050330598553915,0.8873895482761496,0.8937850391661459,0.8885765297584947,0.8950161064655348
GSM2674201,0.9043459814709733,0.8910672561469326,0.9061260628985627,0.885112217728469,0.9002786598386031,0.8702632644809657,0.8851839505062975,0.8699450619540166,0.9031814139282741,0.8746306720754332,0.9044952916937818,0.9040148901823366,0.8865703960967408,1.0,0.8724963446493834,0.8759536220490091,0.8838120507019723,0.889686981382944,0.8546820160677557,0.8637921889484659,0.8792116010567835,0.8747808943615498,0.8665047273731281,0.8854591402471251,0.8832782833243763,0.9001351859894037,0.871782091544686,0.8815408445932286,0.881712752704472,0.8956341811887945,0.896830662200958,0.8956795313790609,0.8813373318945302,0.8871053438630161,0.8769703755527146,0.8898869210169391
GSM2674202,0.902009495534871,0.9198505684505027,0.9340188628966286,0.9151724073826241,0.9172448994077601,0.9270539575192926,0.875070463835427,0.903317892748464,0.9124480160774262,0.9077904449827056,0.896799626278866,0.9161187565661824,0.9053318020758356,0.8724963446493834,1.0,0.9126312435050747,0.9165592330514416,0.9318185654459833,0.8912170499848787,0.9142741333537092,0.8791703581745158,0.8859693105521281,0.8791970970752003,0.88444785856558,0.8944999336786373,0.8991543552425421,0.8816001813794297,0.8974126890574599,0.887714289841867,0.8958096316974068,0.8984853523362571,0.9055626451837145,0.8858042475953076,0.8926751522480247,0.8905007510641872,0.8947084567924998
GSM2674203,0.8866817508275384,0.9228764268742616,0.9204486933936318,0.897640339090663,0.9212062922022733,0.9029096608393852,0.8484840950009503,0.9042759153363182,0.8995416706768163,0.906829138797979,0.867203700558572,0.9002204165024461,0.896370995733408,0.8759536220490091,0.9126312435050747,1.0,0.9223211598842109,0.9430553983283487,0.8950754361066999,0.9286844325032446,0.867330673449332,0.8819168873636558,0.8586194048097439,0.8944793072956122,0.8849307442415371,0.8954081946458932,0.897790529787327,0.9082313628589209,0.9038108485190557,0.8939130624213885,0.8868510738768627,0.9047980812072344,0.8703671398553209,0.8900695198691461,0.9050301419253445,0.8780363047398837
GSM2674204,0.8883662745200188,0.924648701714902,0.9278752097650663,0.9208708052863134,0.9230841892902527,0.934708635683001,0.8588282857054922,0.9146811232302269,0.9027200071419581,0.936863652604721,0.8783999559194517,0.897795092527879,0.9286685255435728,0.8838120507019723,0.9165592330514416,0.9223211598842109,1.0,0.9372862526623935,0.9400411439898879,0.941936110845233,0.8827009324854094,0.8917030003236417,0.8787846163102088,0.9075774466356576,0.9073776152097559,0.9070666156853755,0.9055881518472739,0.9152336608109594,0.9162185065601252,0.9103824395196111,0.9087799734361441,0.9188592747148451,0.8877611424940827,0.9016033806602376,0.9029763671395223,0.9014252723141448
GSM2674205,0.9111091682935796,0.9387312237074873,0.941306019998897,0.9152431408492961,0.9508349478808189,0.9242790600685853,0.8711909694658111,0.9219426727107903,0.9082120921995647,0.9242647369547015,0.885200632089483,0.9211381960048749,0.9203071658323924,0.889686981382944,0.9318185654459833,0.9430553983283487,0.9372862526623935,1.0,0.9090365922562916,0.9427832750945633,0.8964446535297381,0.907033362576856,0.8908958426113344,0.9190565177713496,0.9178411108561049,0.9180450550895849,0.9215391163278183,0.9357032063398363,0.9301851752872958,0.9218157431706319,0.9147323939111659,0.9346428614842988,0.8978734654737928,0.915623585160751,0.9267387415787885,0.9083091217789836
GSM2674206,0.8468768196400553,0.8835123252991589,0.8969393841571184,0.8856727553422056,0.8943133975802302,0.9006308095751268,0.8205022030561193,0.8882357186752514,0.8931691138619041,0.9198315192265277,0.8398268455510628,0.8718615658587133,0.8983010917606815,0.8546820160677557,0.8912170499848787,0.8950754361066999,0.9400411439898879,0.9090365922562916,1.0,0.9139608759206127,0.8427523007843275,0.8627379276825784,0.8441591214998955,0.8732946810747017,0.8720609768318175,0.8685354160723945,0.8738473122090252,0.8814785020659222,0.8821506581970175,0.8711958465437789,0.8675064887136946,0.8852844698836927,0.8552794318908977,0.8672155128879908,0.8760619087543062,0.8646579276412992
GSM2674207,0.8768630268459918,0.9286679090108853,0.9163269259234538,0.9190595707447877,0.907036998080561,0.9171009628429296,0.8364270587961389,0.9193422549824667,0.8895775955955031,0.9186856763000885,0.8594451761969929,0.9078017482697136,0.9116921892984798,0.8637921889484659,0.9142741333537092,0.9286844325032446,0.941936110845233,0.9427832750945633,0.9139608759206127,1.0,0.8588977364780529,0.8760074015597431,0.854441157347523,0.8777984377302023,0.8833766129304168,0.8839954938832076,0.8826607993200145,0.8987499639781127,0.8947448154848936,0.8815918402289287,0.8761359116602981,0.8984237416892461,0.8552146448612079,0.8774178275313285,0.8897773514739674,0.8707365558256166
NS_2,0.9523476820398383,0.9004389168806903,0.9347402553501263,0.8723719397365074,0.9176539160229151,0.8724846011972294,0.9537845814083086,0.8504274269978064,0.8684700617853667,0.8682787325824919,0.9524407471457208,0.8704283351957273,0.8784967934166671,0.8792116010567835,0.8791703581745158,0.867330673449332,0.8827009324854094,0.8964446535297381,0.8427523007843275,0.8588977364780529,1.0,0.9682539234312728,0.9436588890334728,0.9509414075054083,0.9428235326244468,0.9511863386587959,0.9306332025959236,0.9380394284010306,0.9292934329202029,0.9623996573322134,0.9598828446488241,0.9418232747728594,0.9411267732122236,0.9502327790681145,0.9176631333790237,0.9509580365720263
NS_1,0.9397888976171087,0.9068787091977539,0.9369263320420149,0.8670238639530323,0.9220069572578089,0.8696723164947057,0.9443318359555208,0.8526168943075022,0.873494136414394,0.8677145182513335,0.9346354323032374,0.8725504262173476,0.8715208012899864,0.8747808943615498,0.8859693105521281,0.8819168873636558,0.8917030003236417,0.907033362576856,0.8627379276825784,0.8760074015597431,0.9682539234312728,1.0,0.9398784494248034,0.9524009143424046,0.9529466135437986,0.9476018160067012,0.9504790545318869,0.9528672508005593,0.9465239195632018,0.9474240953975336,0.9518970175392402,0.95400950559919,0.9357462715707436,0.953581162649718,0.9339495247163642,0.9555544720486826
AP.7,0.9243355943551723,0.8902705141082633,0.9196041931770914,0.870778495840334,0.906475994349847,0.8759970972912432,0.914860785224115,0.8699256552518475,0.8642648805849463,0.8729182602799602,0.9198049650476657,0.855594022254225,0.874339654798581,0.8665047273731281,0.8791970970752003,0.8586194048097439,0.8787846163102088,0.8908958426113344,0.8441591214998955,0.854441157347523,0.9436588890334728,0.9398784494248034,1.0,0.9298479036252433,0.9630928306753923,0.9240041634012367,0.9042970651180865,0.9082731773661646,0.9072516604811208,0.9289352471300542,0.9600640986440013,0.941889006068215,0.9630940408368958,0.9204412269468449,0.8868078491360608,0.9579171087507115
AP.8,0.9344728025072979,0.911699304379557,0.9329331062397578,0.8755683906517027,0.9334392306432123,0.8824232074273536,0.92369108140252,0.8609754388413228,0.8807289509919592,0.8826778550071313,0.9283262809087749,0.870002763288937,0.8956048444766633,0.8854591402471251,0.88444785856558,0.8944793072956122,0.9075774466356576,0.9190565177713496,0.8732946810747017,0.8777984377302023,0.9509414075054083,0.9524009143424046,0.9298479036252433,1.0,0.9456354535154251,0.9670724091881052,0.9712030504673616,0.9628562776897563,0.96588237615139,0.9700060791312357,0.9618768885063871,0.9647450797096544,0.9561465433019843,0.968470578076621,0.9583062300845816,0.9597492211043345
AP.9,0.9336926033641232,0.9138115690881073,0.9363322807247205,0.8828425512204017,0.9338051964169222,0.895224079483398,0.9243741395280077,0.8838016186952456,0.8767008459725611,0.8878244141135159,0.9206607263932923,0.8744033239669402,0.8961407471764633,0.8832782833243763,0.8944999336786373,0.8849307442415371,0.9073776152097559,0.9178411108561049,0.8720609768318175,0.8833766129304168,0.9428235326244468,0.9529466135437986,0.9630928306753923,0.9456354535154251,1.0,0.9437510748084847,0.9331851704748544,0.9422082066418589,0.9452535880485562,0.9458727762268568,0.9667928758727019,0.9603459138928905,0.9579626397258523,0.9430964217354266,0.9218099314843927,0.966254175631744
AP.10,0.9568126732853238,0.9224572143422634,0.9450291559043971,0.8858508278250761,0.9313148632649889,0.8987578117787784,0.9463911206353921,0.869776584503704,0.8991772567066654,0.8827925631452274,0.945540167683727,0.8826790369529203,0.8982659076426522,0.9001351859894037,0.8991543552425421,0.8954081946458932,0.9070666156853755,0.9180450550895849,0.8685354160723945,0.8839954938832076,0.9511863386587959,0.9476018160067012,0.9240041634012367,0.9670724091881052,0.9437510748084847,1.0,0.9495755108179694,0.9496109264097692,0.9534717218499165,0.9648409423290866,0.962565407338921,0.9582584351600217,0.9456623529309472,0.9624626489866032,0.9530287487046144,0.9581062003590801
CR.1,0.9164644596248489,0.9086966727344097,0.9299417727519905,0.8675783887483152,0.9296354749153715,0.877985623794986,0.9042997736223762,0.8572973292085824,0.8717888917085724,0.8788972800845088,0.9085882013680284,0.8702450004765819,0.8866948090215547,0.871782091544686,0.8816001813794297,0.897790529787327,0.9055881518472739,0.9215391163278183,0.8738473122090252,0.8826607993200145,0.9306332025959236,0.9504790545318869,0.9042970651180865,0.9712030504673616,0.9331851704748544,0.9495755108179694,1.0,0.9761224556677766,0.973045651811307,0.9595964324857905,0.9436137057245252,0.9643790375989089,0.9337792798359044,0.9618025489002311,0.9597584649092245,0.9447013048951608
CR.2,0.9285176551574028,0.9229279328941374,0.9456099017950692,0.8866717587761345,0.9373408642716652,0.8930821433006574,0.915926988263843,0.8728854584406576,0.8862981162022409,0.8915081254435283,0.9200869956525817,0.8900236935069479,0.9001387120315971,0.8815408445932286,0.8974126890574599,0.9082313628589209,0.9152336608109594,0.9357032063398363,0.8814785020659222,0.8987499639781127,0.9380394284010306,0.9528672508005593,0.9082731773661646,0.9628562776897563,0.9422082066418589,0.9496109264097692,0.9761224556677766,1.0,0.9796290193553622,0.9671359297684259,0.9517254860553294,0.9750321371317336,0.9324942556864266,0.9671439275154601,0.9629817946772568,0.9488369419682092
CR.3,0.9200316985947061,0.9209250009208587,0.9397454113701937,0.8774430217293169,0.9363934415271047,0.8877460086339446,0.9091699127275646,0.8711153500644186,0.8790132130220456,0.8867941253548742,0.9119331357027726,0.8803939637536642,0.8957261087872579,0.881712752704472,0.887714289841867,0.9038108485190557,0.9162185065601252,0.9301851752872958,0.8821506581970175,0.8947448154848936,0.9292934329202029,0.9465239195632018,0.9072516604811208,0.96588237615139,0.9452535880485562,0.9534717218499165,0.973045651811307,0.9796290193553622,1.0,0.9624885810006781,0.9548347482979397,0.9744149102768904,0.9349953036924399,0.9620163836306297,0.9597151192328885,0.9511140432894375
CR.4,0.9489826301877866,0.9210053186694045,0.9472245366812059,0.8875181228642447,0.9357809542496964,0.8971106999647457,0.9409453391058152,0.8712323940219415,0.892983313917562,0.8897747823310118,0.9453827397722502,0.8837410756789673,0.907754217264235,0.8956341811887945,0.8958096316974068,0.8939130624213885,0.9103824395196111,0.9218157431706319,0.8711958465437789,0.8815918402289287,0.9623996573322134,0.9474240953975336,0.9289352471300542,0.9700060791312357,0.9458727762268568,0.9648409423290866,0.9595964324857905,0.9671359297684259,0.9624885810006781,1.0,0.9705120736927086,0.9683068390441935,0.9599318429708463,0.9775767026759444,0.9561357118027051,0.9666846235508205
CR.5,0.9495267533178986,0.9175150362110719,0.9450155994020892,0.8876098949118484,0.9353074293054335,0.8976920841931654,0.9426127649698222,0.8785821544011612,0.8914060338710608,0.8917071846754495,0.946487584564278,0.8816968389752373,0.9030892005118011,0.896830662200958,0.8984853523362571,0.8868510738768627,0.9087799734361441,0.9147323939111659,0.8675064887136946,0.8761359116602981,0.9598828446488241,0.9518970175392402,0.9600640986440013,0.9618768885063871,0.9667928758727019,0.962565407338921,0.9436137057245252,0.9517254860553294,0.9548347482979397,0.9705120736927086,1.0,0.9688068417198493,0.9725455568686082,0.9621966496782396,0.9326033441321404,0.9768226249565617
CR.6,0.9369286420145221,0.9293708737591602,0.9523493160389208,0.895425242243769,0.9419162492074606,0.9019351716323337,0.9270724488396321,0.8874114288062716,0.8959673064439295,0.8979393705249415,0.9324715341734062,0.8937944037464416,0.9050330598553915,0.8956795313790609,0.9055626451837145,0.9047980812072344,0.9188592747148451,0.9346428614842988,0.8852844698836927,0.8984237416892461,0.9418232747728594,0.95400950559919,0.941889006068215,0.9647450797096544,0.9603459138928905,0.9582584351600217,0.9643790375989089,0.9750321371317336,0.9744149102768904,0.9683068390441935,0.9688068417198493,1.0,0.9569224008418185,0.9653017155042013,0.9561813479269362,0.9674143515945014
CR.7,0.934318784180552,0.8956306486531214,0.9259496931261686,0.8699501087514396,0.918373768649348,0.8810351960966657,0.9270921664005674,0.8622993045887664,0.8841190468361126,0.8757467754565808,0.9309398250236928,0.8598438858159448,0.8873895482761496,0.8813373318945302,0.8858042475953076,0.8703671398553209,0.8877611424940827,0.8978734654737928,0.8552794318908977,0.8552146448612079,0.9411267732122236,0.9357462715707436,0.9630940408368958,0.9561465433019843,0.9579626397258523,0.9456623529309472,0.9337792798359044,0.9324942556864266,0.9349953036924399,0.9599318429708463,0.9725455568686082,0.9569224008418185,1.0,0.9584232740476262,0.922764933256993,0.97386966186985
CR.8,0.94433030972832,0.9138885817163258,0.940834382696977,0.8777407296698924,0.929762857541375,0.8860876851649552,0.9388416763912792,0.8578646422049673,0.8950483020590142,0.8764885153882201,0.9394650510527508,0.8760150162908769,0.8937850391661459,0.8871053438630161,0.8926751522480247,0.8900695198691461,0.9016033806602376,0.915623585160751,0.8672155128879908,0.8774178275313285,0.9502327790681145,0.953581162649718,0.9204412269468449,0.968470578076621,0.9430964217354266,0.9624626489866032,0.9618025489002311,0.9671439275154601,0.9620163836306297,0.9775767026759444,0.9621966496782396,0.9653017155042013,0.9584232740476262,1.0,0.9584742371054954,0.9664582677133594
CR.9,0.9212076919336222,0.9191711213346087,0.9330743282099007,0.8702005382033772,0.9284148724655802,0.8826423272647685,0.9112750345258399,0.8596436525452607,0.8898516216893437,0.8753252724159489,0.908841803343,0.8726699716001112,0.8885765297584947,0.8769703755527146,0.8905007510641872,0.9050301419253445,0.9029763671395223,0.9267387415787885,0.8760619087543062,0.8897773514739674,0.9176631333790237,0.9339495247163642,0.8868078491360608,0.9583062300845816,0.9218099314843927,0.9530287487046144,0.9597584649092245,0.9629817946772568,0.9597151192328885,0.9561357118027051,0.9326033441321404,0.9561813479269362,0.922764933256993,0.9584742371054954,1.0,0.9318135755935042
CR.10,0.9447396602607192,0.9107958468312413,0.9406038535786488,0.8824131917984348,0.9243745889198581,0.894128485613688,0.9376872080147874,0.8723882550289195,0.8889321022544447,0.8821907929968257,0.9390679966692098,0.8744370329939197,0.8950161064655348,0.8898869210169391,0.8947084567924998,0.8780363047398837,0.9014252723141448,0.9083091217789836,0.8646579276412992,0.8707365558256166,0.9509580365720263,0.9555544720486826,0.9579171087507115,0.9597492211043345,0.966254175631744,0.9581062003590801,0.9447013048951608,0.9488369419682092,0.9511140432894375,0.9666846235508205,0.9768226249565617,0.9674143515945014,0.97386966186985,0.9664582677133594,0.9318135755935042,1.0
